name,version,category,keywords,decscription,url,moduleName
breseq,ctr-0.31.1--ha92aebf_3,Bioinformatics,Biocontainer,The breseq package,https//quay.io/repository/biocontainers/breseq,breseq/ctr-0.31.1--ha92aebf_3
breseq,ctr-0.29.0--r3.4.1_0,Bioinformatics,Biocontainer,The breseq package,https//quay.io/repository/biocontainers/breseq,breseq/ctr-0.29.0--r3.4.1_0
flock,ctr-1.0--0,Bioinformatics,Biocontainer,The flock package,https//quay.io/repository/biocontainers/flock,flock/ctr-1.0--0
flock,ctr-1.0--h470a237_2,Bioinformatics,Biocontainer,The flock package,https//quay.io/repository/biocontainers/flock,flock/ctr-1.0--h470a237_2
midcor,ctr-phenomenal-v1.0_cv1.0.49,Bioinformatics,Biocontainer,The midcor package,https//hub.docker.com/r/biocontainers/midcor,midcor/ctr-phenomenal-v1.0_cv1.0.49
midcor,ctr-phenomenal-v1.0_cv1.0.40,Bioinformatics,Biocontainer,The midcor package,https//hub.docker.com/r/biocontainers/midcor,midcor/ctr-phenomenal-v1.0_cv1.0.40
midcor,ctr-phenomenal-v1.0_cv1.0.55,Bioinformatics,Biocontainer,The midcor package,https//hub.docker.com/r/biocontainers/midcor,midcor/ctr-phenomenal-v1.0_cv1.0.55
midcor,ctr-phenomenal-v1.0_cv1.0.51,Bioinformatics,Biocontainer,The midcor package,https//hub.docker.com/r/biocontainers/midcor,midcor/ctr-phenomenal-v1.0_cv1.0.51
midcor,ctr-phenomenal-v1.0_cv1.0.45,Bioinformatics,Biocontainer,The midcor package,https//hub.docker.com/r/biocontainers/midcor,midcor/ctr-phenomenal-v1.0_cv1.0.45
midcor,ctr-phenomenal-v1.0_cv1.0.46,Bioinformatics,Biocontainer,The midcor package,https//hub.docker.com/r/biocontainers/midcor,midcor/ctr-phenomenal-v1.0_cv1.0.46
midcor,ctr-phenomenal-v1.0_cv1.0.47,Bioinformatics,Biocontainer,The midcor package,https//hub.docker.com/r/biocontainers/midcor,midcor/ctr-phenomenal-v1.0_cv1.0.47
ucsc-gff3togenepred,ctr-366--hdd26221_0,Bioinformatics,Biocontainer,The ucsc-gff3togenepred package,https//quay.io/repository/biocontainers/ucsc-gff3togenepred,ucsc-gff3togenepred/ctr-366--hdd26221_0
ucsc-gff3togenepred,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-gff3togenepred package,https//quay.io/repository/biocontainers/ucsc-gff3togenepred,ucsc-gff3togenepred/ctr-366--h5eb252a_0
ucsc-gff3togenepred,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-gff3togenepred package,https//quay.io/repository/biocontainers/ucsc-gff3togenepred,ucsc-gff3togenepred/ctr-357--0
ucsc-gff3togenepred,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-gff3togenepred package,https//quay.io/repository/biocontainers/ucsc-gff3togenepred,ucsc-gff3togenepred/ctr-357--1
ucsc-gff3togenepred,ctr-332--0,Bioinformatics,Biocontainer,The ucsc-gff3togenepred package,https//quay.io/repository/biocontainers/ucsc-gff3togenepred,ucsc-gff3togenepred/ctr-332--0
leptonica,ctr-1.73--1,Bioinformatics,Biocontainer,The leptonica package,https//quay.io/repository/biocontainers/leptonica,leptonica/ctr-1.73--1
hlama,ctr-0.3--py35_0,Bioinformatics,Biocontainer,The hlama package,https//quay.io/repository/biocontainers/hlama,hlama/ctr-0.3--py35_0
hlama,ctr-3.0.1--py35_0,Bioinformatics,Biocontainer,The hlama package,https//quay.io/repository/biocontainers/hlama,hlama/ctr-3.0.1--py35_0
hlama,ctr-0.3.1--py35_1,Bioinformatics,Biocontainer,The hlama package,https//quay.io/repository/biocontainers/hlama,hlama/ctr-0.3.1--py35_1
hlama,ctr-0.3.1--py35_2,Bioinformatics,Biocontainer,The hlama package,https//quay.io/repository/biocontainers/hlama,hlama/ctr-0.3.1--py35_2
r-spam,ctr-1.4_0--r3.3.1_0,Bioinformatics,Biocontainer,The r-spam package,https//quay.io/repository/biocontainers/r-spam,r-spam/ctr-1.4_0--r3.3.1_0
r-spam,ctr-1.3_0--r3.3.1_0,Bioinformatics,Biocontainer,The r-spam package,https//quay.io/repository/biocontainers/r-spam,r-spam/ctr-1.3_0--r3.3.1_0
r-spam,ctr-1.3_0--r3.2.2_0,Bioinformatics,Biocontainer,The r-spam package,https//quay.io/repository/biocontainers/r-spam,r-spam/ctr-1.3_0--r3.2.2_0
r-spam,ctr-1.4_0--r3.3.2_0,Bioinformatics,Biocontainer,The r-spam package,https//quay.io/repository/biocontainers/r-spam,r-spam/ctr-1.4_0--r3.3.2_0
nf-core,ctr-1.3--py_0,Bioinformatics,Biocontainer,The nf-core package,https//quay.io/repository/biocontainers/nf-core,nf-core/ctr-1.3--py_0
nf-core,ctr-1.2--py_0,Bioinformatics,Biocontainer,The nf-core package,https//quay.io/repository/biocontainers/nf-core,nf-core/ctr-1.2--py_0
nf-core,ctr-1.4--py_0,Bioinformatics,Biocontainer,The nf-core package,https//quay.io/repository/biocontainers/nf-core,nf-core/ctr-1.4--py_0
nf-core,ctr-1.1--py_0,Bioinformatics,Biocontainer,The nf-core package,https//quay.io/repository/biocontainers/nf-core,nf-core/ctr-1.1--py_0
bazam,ctr-1.0.1--0,Bioinformatics,Biocontainer,The bazam package,https//quay.io/repository/biocontainers/bazam,bazam/ctr-1.0.1--0
gqt,ctr-1.1.3--h94568f0_2,Bioinformatics,Biocontainer,The gqt package,https//quay.io/repository/biocontainers/gqt,gqt/ctr-1.1.3--h94568f0_2
gqt,ctr-1.1.3--0,Bioinformatics,Biocontainer,The gqt package,https//quay.io/repository/biocontainers/gqt,gqt/ctr-1.1.3--0
gqt,ctr-1.1.3--h0263287_3,Bioinformatics,Biocontainer,The gqt package,https//quay.io/repository/biocontainers/gqt,gqt/ctr-1.1.3--h0263287_3
gqt,ctr-1.1.3--1,Bioinformatics,Biocontainer,The gqt package,https//quay.io/repository/biocontainers/gqt,gqt/ctr-1.1.3--1
r-pmcmr,ctr-4.1--r3.2.2_0,Bioinformatics,Biocontainer,The r-pmcmr package,https//quay.io/repository/biocontainers/r-pmcmr,r-pmcmr/ctr-4.1--r3.2.2_0
r-pmcmr,ctr-4.1--r3.3.2_0,Bioinformatics,Biocontainer,The r-pmcmr package,https//quay.io/repository/biocontainers/r-pmcmr,r-pmcmr/ctr-4.1--r3.3.2_0
peddy,ctr-0.3.6a--py27_0,Bioinformatics,Biocontainer,The peddy package,https//quay.io/repository/biocontainers/peddy,peddy/ctr-0.3.6a--py27_0
peddy,ctr-0.4.3--py_0,Bioinformatics,Biocontainer,The peddy package,https//quay.io/repository/biocontainers/peddy,peddy/ctr-0.4.3--py_0
peddy,ctr-0.4.1--py27_0,Bioinformatics,Biocontainer,The peddy package,https//quay.io/repository/biocontainers/peddy,peddy/ctr-0.4.1--py27_0
peddy,ctr-0.3.1--py27_0,Bioinformatics,Biocontainer,The peddy package,https//quay.io/repository/biocontainers/peddy,peddy/ctr-0.3.1--py27_0
peddy,ctr-0.4.2--py_0,Bioinformatics,Biocontainer,The peddy package,https//quay.io/repository/biocontainers/peddy,peddy/ctr-0.4.2--py_0
peddy,ctr-0.4.1--py27h24bf2e0_1,Bioinformatics,Biocontainer,The peddy package,https//quay.io/repository/biocontainers/peddy,peddy/ctr-0.4.1--py27h24bf2e0_1
malder,ctr-1.0.1e83d4e--h20b91ae_0,Bioinformatics,Biocontainer,The malder package,https//quay.io/repository/biocontainers/malder,malder/ctr-1.0.1e83d4e--h20b91ae_0
batchcorrection,ctr-phenomenal-vphenomenal_2017.12.14_cv0.3.2,Bioinformatics,Biocontainer,The batchcorrection package,https//hub.docker.com/r/biocontainers/batchcorrection,batchcorrection/ctr-phenomenal-vphenomenal_2017.12.14_cv0.3.2
batchcorrection,ctr-phenomenal-vphenomenal_2017.12.14_cv0.3.3,Bioinformatics,Biocontainer,The batchcorrection package,https//hub.docker.com/r/biocontainers/batchcorrection,batchcorrection/ctr-phenomenal-vphenomenal_2017.12.14_cv0.3.3
orthofinder,ctr-2.1.2--py27_0,Bioinformatics,Biocontainer,The orthofinder package,https//quay.io/repository/biocontainers/orthofinder,orthofinder/ctr-2.1.2--py27_0
orthofinder,ctr-1.1.10--py27_0,Bioinformatics,Biocontainer,The orthofinder package,https//quay.io/repository/biocontainers/orthofinder,orthofinder/ctr-1.1.10--py27_0
orthofinder,ctr-2.1.2--py27_1,Bioinformatics,Biocontainer,The orthofinder package,https//quay.io/repository/biocontainers/orthofinder,orthofinder/ctr-2.1.2--py27_1
orthofinder,ctr-2.2.1--py27_0,Bioinformatics,Biocontainer,The orthofinder package,https//quay.io/repository/biocontainers/orthofinder,orthofinder/ctr-2.2.1--py27_0
orthofinder,ctr-2.2.7--0,Bioinformatics,Biocontainer,The orthofinder package,https//quay.io/repository/biocontainers/orthofinder,orthofinder/ctr-2.2.7--0
orthofinder,ctr-1.1.2--py27_0,Bioinformatics,Biocontainer,The orthofinder package,https//quay.io/repository/biocontainers/orthofinder,orthofinder/ctr-1.1.2--py27_0
orthofinder,ctr-2.2.6--py27_0,Bioinformatics,Biocontainer,The orthofinder package,https//quay.io/repository/biocontainers/orthofinder,orthofinder/ctr-2.2.6--py27_0
orthofinder,ctr-1.1.8--py27_0,Bioinformatics,Biocontainer,The orthofinder package,https//quay.io/repository/biocontainers/orthofinder,orthofinder/ctr-1.1.8--py27_0
orthofinder,ctr-1.1.4--py27_0,Bioinformatics,Biocontainer,The orthofinder package,https//quay.io/repository/biocontainers/orthofinder,orthofinder/ctr-1.1.4--py27_0
orthofinder,ctr-2.2.0--py27_0,Bioinformatics,Biocontainer,The orthofinder package,https//quay.io/repository/biocontainers/orthofinder,orthofinder/ctr-2.2.0--py27_0
r-fields,ctr-8.10--r3.3.2_0,Bioinformatics,Biocontainer,The r-fields package,https//quay.io/repository/biocontainers/r-fields,r-fields/ctr-8.10--r3.3.2_0
r-fields,ctr-8.10--r3.3.1_0,Bioinformatics,Biocontainer,The r-fields package,https//quay.io/repository/biocontainers/r-fields,r-fields/ctr-8.10--r3.3.1_0
r-fields,ctr-8.4_1--r3.2.2_0,Bioinformatics,Biocontainer,The r-fields package,https//quay.io/repository/biocontainers/r-fields,r-fields/ctr-8.4_1--r3.2.2_0
bmtagger,ctr-3.101--h470a237_4,Bioinformatics,Biocontainer,The bmtagger package,https//quay.io/repository/biocontainers/bmtagger,bmtagger/ctr-3.101--h470a237_4
bmtagger,ctr-3.101--3,Bioinformatics,Biocontainer,The bmtagger package,https//quay.io/repository/biocontainers/bmtagger,bmtagger/ctr-3.101--3
ucsc-fetchchromsizes,ctr-366--hdd26221_0,Bioinformatics,Biocontainer,The ucsc-fetchchromsizes package,https//quay.io/repository/biocontainers/ucsc-fetchchromsizes,ucsc-fetchchromsizes/ctr-366--hdd26221_0
ucsc-fetchchromsizes,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-fetchchromsizes package,https//quay.io/repository/biocontainers/ucsc-fetchchromsizes,ucsc-fetchchromsizes/ctr-366--h5eb252a_0
ucsc-fetchchromsizes,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-fetchchromsizes package,https//quay.io/repository/biocontainers/ucsc-fetchchromsizes,ucsc-fetchchromsizes/ctr-357--0
ucsc-fetchchromsizes,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-fetchchromsizes package,https//quay.io/repository/biocontainers/ucsc-fetchchromsizes,ucsc-fetchchromsizes/ctr-357--1
ucsc-fetchchromsizes,ctr-324--0,Bioinformatics,Biocontainer,The ucsc-fetchchromsizes package,https//quay.io/repository/biocontainers/ucsc-fetchchromsizes,ucsc-fetchchromsizes/ctr-324--0
ucsc-fetchchromsizes,ctr-332--0,Bioinformatics,Biocontainer,The ucsc-fetchchromsizes package,https//quay.io/repository/biocontainers/ucsc-fetchchromsizes,ucsc-fetchchromsizes/ctr-332--0
denovogui,ctr-1.10.4,de Novo sequencing,Proteomics,Graphical user interface for de novo sequencing of tandem mass spectra.,https//hub.docker.com/r/biocontainers/denovogui,denovogui/ctr-1.10.4
denovogui,ctr-v1.10.4_cv4,de Novo sequencing,Proteomics,Graphical user interface for de novo sequencing of tandem mass spectra.,https//hub.docker.com/r/biocontainers/denovogui,denovogui/ctr-v1.10.4_cv4
denovogui,ctr-v1.10.4_cv2,de Novo sequencing,Proteomics,Graphical user interface for de novo sequencing of tandem mass spectra.,https//hub.docker.com/r/biocontainers/denovogui,denovogui/ctr-v1.10.4_cv2
denovogui,ctr-v1.10.4_cv3,de Novo sequencing,Proteomics,Graphical user interface for de novo sequencing of tandem mass spectra.,https//hub.docker.com/r/biocontainers/denovogui,denovogui/ctr-v1.10.4_cv3
denovogui,ctr-v1.5.2_cv3,de Novo sequencing,Proteomics,Graphical user interface for de novo sequencing of tandem mass spectra.,https//hub.docker.com/r/biocontainers/denovogui,denovogui/ctr-v1.5.2_cv3
denovogui,ctr-v1.5.2_cv2,de Novo sequencing,Proteomics,Graphical user interface for de novo sequencing of tandem mass spectra.,https//hub.docker.com/r/biocontainers/denovogui,denovogui/ctr-v1.5.2_cv2
denovogui,ctr-1.5.2,de Novo sequencing,Proteomics,Graphical user interface for de novo sequencing of tandem mass spectra.,https//hub.docker.com/r/biocontainers/denovogui,denovogui/ctr-1.5.2
denovogui,ctr-v1.5.2_cv4,de Novo sequencing,Proteomics,Graphical user interface for de novo sequencing of tandem mass spectra.,https//hub.docker.com/r/biocontainers/denovogui,denovogui/ctr-v1.5.2_cv4
plast-example,ctr-v2.3.1dfsg-4-deb_cv1,Bioinformatics,Biocontainer,The plast-example package,https//hub.docker.com/r/biocontainers/plast-example,plast-example/ctr-v2.3.1dfsg-4-deb_cv1
networkxgmml,ctr-0.1.6--py36_1,Bioinformatics,Biocontainer,The networkxgmml package,https//quay.io/repository/biocontainers/networkxgmml,networkxgmml/ctr-0.1.6--py36_1
networkxgmml,ctr-0.1.6--py35_1,Bioinformatics,Biocontainer,The networkxgmml package,https//quay.io/repository/biocontainers/networkxgmml,networkxgmml/ctr-0.1.6--py35_1
networkxgmml,ctr-0.1.6--py_2,Bioinformatics,Biocontainer,The networkxgmml package,https//quay.io/repository/biocontainers/networkxgmml,networkxgmml/ctr-0.1.6--py_2
evofold2,ctr-0.1--0,Bioinformatics,Biocontainer,The evofold2 package,https//quay.io/repository/biocontainers/evofold2,evofold2/ctr-0.1--0
stocsy,ctr-phenomenal-v0.1.9_cv0.3.2.1,Bioinformatics,Biocontainer,The stocsy package,https//hub.docker.com/r/biocontainers/stocsy,stocsy/ctr-phenomenal-v0.1.9_cv0.3.2.1
hg-color,ctr-1.0.0--2,Bioinformatics,Biocontainer,The hg-color package,https//quay.io/repository/biocontainers/hg-color,hg-color/ctr-1.0.0--2
hg-color,ctr-1.0.0--h470a237_3,Bioinformatics,Biocontainer,The hg-color package,https//quay.io/repository/biocontainers/hg-color,hg-color/ctr-1.0.0--h470a237_3
hg-color,ctr-1.0.0--1,Bioinformatics,Biocontainer,The hg-color package,https//quay.io/repository/biocontainers/hg-color,hg-color/ctr-1.0.0--1
haystack_bio,ctr-0.5.2--4,Bioinformatics,Biocontainer,The haystack_bio package,https//quay.io/repository/biocontainers/haystack_bio,haystack_bio/ctr-0.5.2--4
haystack_bio,ctr-0.5.2--5,Bioinformatics,Biocontainer,The haystack_bio package,https//quay.io/repository/biocontainers/haystack_bio,haystack_bio/ctr-0.5.2--5
haystack_bio,ctr-0.5.2--7,Bioinformatics,Biocontainer,The haystack_bio package,https//quay.io/repository/biocontainers/haystack_bio,haystack_bio/ctr-0.5.2--7
haystack_bio,ctr-0.5.2--6,Bioinformatics,Biocontainer,The haystack_bio package,https//quay.io/repository/biocontainers/haystack_bio,haystack_bio/ctr-0.5.2--6
haystack_bio,ctr-0.5.2--2,Bioinformatics,Biocontainer,The haystack_bio package,https//quay.io/repository/biocontainers/haystack_bio,haystack_bio/ctr-0.5.2--2
haystack_bio,ctr-0.5.2--3,Bioinformatics,Biocontainer,The haystack_bio package,https//quay.io/repository/biocontainers/haystack_bio,haystack_bio/ctr-0.5.2--3
haystack_bio,ctr-0.5.2--1,Bioinformatics,Biocontainer,The haystack_bio package,https//quay.io/repository/biocontainers/haystack_bio,haystack_bio/ctr-0.5.2--1
haystack_bio,ctr-0.5.2--0,Bioinformatics,Biocontainer,The haystack_bio package,https//quay.io/repository/biocontainers/haystack_bio,haystack_bio/ctr-0.5.2--0
haystack_bio,ctr-v0.5.0--0,Bioinformatics,Biocontainer,The haystack_bio package,https//quay.io/repository/biocontainers/haystack_bio,haystack_bio/ctr-v0.5.0--0
haystack_bio,ctr-0.5.3--h24bf2e0_1,Bioinformatics,Biocontainer,The haystack_bio package,https//quay.io/repository/biocontainers/haystack_bio,haystack_bio/ctr-0.5.3--h24bf2e0_1
haystack_bio,ctr-0.5.4--h24bf2e0_1,Bioinformatics,Biocontainer,The haystack_bio package,https//quay.io/repository/biocontainers/haystack_bio,haystack_bio/ctr-0.5.4--h24bf2e0_1
haystack_bio,ctr-0.5.2--8,Bioinformatics,Biocontainer,The haystack_bio package,https//quay.io/repository/biocontainers/haystack_bio,haystack_bio/ctr-0.5.2--8
haystack_bio,ctr-0.5.5--0,Bioinformatics,Biocontainer,The haystack_bio package,https//quay.io/repository/biocontainers/haystack_bio,haystack_bio/ctr-0.5.5--0
haystack_bio,ctr-0.5.3--0,Bioinformatics,Biocontainer,The haystack_bio package,https//quay.io/repository/biocontainers/haystack_bio,haystack_bio/ctr-0.5.3--0
shorah,ctr-1.1.0--py27h5c5f385_2,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.0--py27h5c5f385_2
shorah,ctr-1.1.3--py27pl5.22.0_1,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.3--py27pl5.22.0_1
shorah,ctr-1.1.2--py27pl5.22.0_0,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.2--py27pl5.22.0_0
shorah,ctr-1.1.3--py27pl5.22.0_0,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.3--py27pl5.22.0_0
shorah,ctr-1.1.1--py27pl5.22.0_0,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.1--py27pl5.22.0_0
shorah,ctr-1.1.3--py36h09ff8d9_2,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.3--py36h09ff8d9_2
shorah,ctr-1.1.0--py27_1,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.0--py27_1
shorah,ctr-1.1.0--py27_0,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.0--py27_0
shorah,ctr-1.1.3--py35h09ff8d9_2,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.3--py35h09ff8d9_2
shorah,ctr-1.0.0--py27_0,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.0.0--py27_0
shorah,ctr-1.0.0--py27h5c5f385_2,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.0.0--py27h5c5f385_2
shorah,ctr-1.0.0--py27_1,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.0.0--py27_1
shorah,ctr-1.1.3--py27h09ff8d9_2,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.3--py27h09ff8d9_2
shorah,ctr-1.1.0--py36_0,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.0--py36_0
shorah,ctr-1.1.0--py36_1,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.0--py36_1
shorah,ctr-1.1.2--py35pl5.22.0_0,Haplotype mapping,Metagenomics,Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome,https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.2--py35pl5.22.0_0
shorah,ctr-1.1.0--py36h5c5f385_2,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.0--py36h5c5f385_2
shorah,ctr-1.1.3--py35pl5.22.0_1,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.3--py35pl5.22.0_1
shorah,ctr-1.1.3--py35pl5.22.0_0,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.3--py35pl5.22.0_0
shorah,ctr-1.1.1--py35pl5.22.0_0,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.1--py35pl5.22.0_0
shorah,ctr-1.1.0--py35_1,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.0--py35_1
shorah,ctr-1.1.1--py36pl5.22.0_0,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.1--py36pl5.22.0_0
shorah,ctr-1.1.0--py35_0,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.0--py35_0
shorah,ctr-1.1.2--py36pl5.22.0_0,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.2--py36pl5.22.0_0
shorah,ctr-1.1.3--py36pl5.22.0_1,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.3--py36pl5.22.0_1
shorah,ctr-1.1.0--py35h5c5f385_2,"Haplotype mapping ,  Read mapping ",Metagenomics,"Inference of a population from a set of short reads. The package contains programs that support mapping of reads to a reference genome, correcting sequencing errors by locally clustering reads in small windows of the alignment, reconstructing a minimal set of global haplotypes that explain the reads, and estimating the frequencies of the inferred haplotypes.",https//quay.io/repository/biocontainers/shorah,shorah/ctr-1.1.0--py35h5c5f385_2
