name,version,category,keywords,decscription,url
r-scales,ctr-0.4.1--r3.3.1_0,Bioinformatics,Biocontainer,The r-scales package,https//quay.io/repository/biocontainers/r-scales
r-scales,ctr-0.4.1--r3.3.2_1,Bioinformatics,Biocontainer,The r-scales package,https//quay.io/repository/biocontainers/r-scales
proalign,ctr-v0.603-2-deb_cv1,Bioinformatics,Biocontainer,The proalign package,https//hub.docker.com/r/biocontainers/proalign
pbalign,ctr-0.3.2--py27_0,Bioinformatics,Biocontainer,The pbalign package,https//quay.io/repository/biocontainers/pbalign
pbalign,ctr-0.3.1--py27_1,Bioinformatics,Biocontainer,The pbalign package,https//quay.io/repository/biocontainers/pbalign
pbalign,ctr-0.3.1--py27_0,Bioinformatics,Biocontainer,The pbalign package,https//quay.io/repository/biocontainers/pbalign
pbalign,ctr-0.3.1--py27_2,Bioinformatics,Biocontainer,The pbalign package,https//quay.io/repository/biocontainers/pbalign
pbalign,ctr-v0.3.0-1-deb-py2_cv1,Bioinformatics,Biocontainer,The pbalign package,https//hub.docker.com/r/biocontainers/pbalign
pbalign,ctr-v0.3.0-1-deb_cv1,Bioinformatics,Biocontainer,The pbalign package,https//hub.docker.com/r/biocontainers/pbalign
dedup,ctr-0.12.3--py27_0,Bioinformatics,Biocontainer,The dedup package,https//quay.io/repository/biocontainers/dedup
dedup,ctr-0.12.3--1,Bioinformatics,Biocontainer,The dedup package,https//quay.io/repository/biocontainers/dedup
dedup,ctr-0.12.3--py36_0,Bioinformatics,Biocontainer,The dedup package,https//quay.io/repository/biocontainers/dedup
dedup,ctr-0.12.3--py35_0,Bioinformatics,Biocontainer,The dedup package,https//quay.io/repository/biocontainers/dedup
glimmerhmm,ctr-3.0.4--1,Bioinformatics,Biocontainer,The glimmerhmm package,https//quay.io/repository/biocontainers/glimmerhmm
glimmerhmm,ctr-3.0.4--0,Bioinformatics,Biocontainer,The glimmerhmm package,https//quay.io/repository/biocontainers/glimmerhmm
glimmerhmm,ctr-3.0.4--h2d50403_2,Bioinformatics,Biocontainer,The glimmerhmm package,https//quay.io/repository/biocontainers/glimmerhmm
forked-path,ctr-0.2.3--py27_0,Bioinformatics,Biocontainer,The forked-path package,https//quay.io/repository/biocontainers/forked-path
forked-path,ctr-0.2.3--py27_2,Bioinformatics,Biocontainer,The forked-path package,https//quay.io/repository/biocontainers/forked-path
r-wrassp,ctr-0.1.4--r3.3.1_0,Bioinformatics,Biocontainer,The r-wrassp package,https//quay.io/repository/biocontainers/r-wrassp
r-wrassp,ctr-0.1.4--r3.3.2_0,Bioinformatics,Biocontainer,The r-wrassp package,https//quay.io/repository/biocontainers/r-wrassp
r-oai,ctr-0.2.2--r3.4.1_0,Bioinformatics,Biocontainer,The r-oai package,https//quay.io/repository/biocontainers/r-oai
r-oai,ctr-0.2.2--r351h9d2a408_2,Bioinformatics,Biocontainer,The r-oai package,https//quay.io/repository/biocontainers/r-oai
r-oai,ctr-0.2.2--r341h9d2a408_2,Bioinformatics,Biocontainer,The r-oai package,https//quay.io/repository/biocontainers/r-oai
r-oai,ctr-0.2.2--r351h29659fb_3,Bioinformatics,Biocontainer,The r-oai package,https//quay.io/repository/biocontainers/r-oai
tool-generic_filter,ctr-phenomenal-vphenomenal_2017.12.12_cv0.2.3,Bioinformatics,Biocontainer,The tool-generic_filter package,https//hub.docker.com/r/biocontainers/tool-generic_filter
tool-generic_filter,ctr-phenomenal-vphenomenal_2017.12.12_cv0.2.2,Bioinformatics,Biocontainer,The tool-generic_filter package,https//hub.docker.com/r/biocontainers/tool-generic_filter
tool-generic_filter,ctr-phenomenal-vphenomenal_2017.12.12_cv0.2.1,Bioinformatics,Biocontainer,The tool-generic_filter package,https//hub.docker.com/r/biocontainers/tool-generic_filter
bcftools-gtc2vcf-plugin,ctr-1.9--hedc5323_0,Bioinformatics,Biocontainer,The bcftools-gtc2vcf-plugin package,https//quay.io/repository/biocontainers/bcftools-gtc2vcf-plugin
ucsc-twobittofa,ctr-366--hdd26221_0,Bioinformatics,Biocontainer,The ucsc-twobittofa package,https//quay.io/repository/biocontainers/ucsc-twobittofa
ucsc-twobittofa,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-twobittofa package,https//quay.io/repository/biocontainers/ucsc-twobittofa
ucsc-twobittofa,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-twobittofa package,https//quay.io/repository/biocontainers/ucsc-twobittofa
ucsc-twobittofa,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-twobittofa package,https//quay.io/repository/biocontainers/ucsc-twobittofa
ucsc-twobittofa,ctr-332--0,Bioinformatics,Biocontainer,The ucsc-twobittofa package,https//quay.io/repository/biocontainers/ucsc-twobittofa
estscan,ctr-3.0--r3.3.1_0,Annotation,"Genomics ,  Transcriptomics","ESTScan can detect coding regions (CDS) in DNA sequences, even if they are of low quality.  It  also detects/corrects sequencing errors that lead to frameshifts.  ESTScan is not a gene prediction program , nor is it an open reading frame detector.  In fact, its strength lies in the fact that it does not require an open reading frame to detect a coding region.  The program may miss a few translated amino acids at termini, but detects coding regions with high selectivity and sensitivity.",https//quay.io/repository/biocontainers/estscan
estscan,ctr-3.0--h470a237_2,Annotation,"Genomics ,  Transcriptomics","ESTScan can detect coding regions (CDS) in DNA sequences, even if they are of low quality.  It  also detects/corrects sequencing errors that lead to frameshifts.  ESTScan is not a gene prediction program , nor is it an open reading frame detector.  In fact, its strength lies in the fact that it does not require an open reading frame to detect a coding region.  The program may miss a few translated amino acids at termini, but detects coding regions with high selectivity and sensitivity.",https//quay.io/repository/biocontainers/estscan
estscan,ctr-3.0--1,Annotation,"Genomics ,  Transcriptomics","ESTScan can detect coding regions (CDS) in DNA sequences, even if they are of low quality.  It  also detects/corrects sequencing errors that lead to frameshifts.  ESTScan is not a gene prediction program , nor is it an open reading frame detector.  In fact, its strength lies in the fact that it does not require an open reading frame to detect a coding region.  The program may miss a few translated amino acids at termini, but detects coding regions with high selectivity and sensitivity.",https//quay.io/repository/biocontainers/estscan
subread-data,ctr-v1.5.1dfsg-4-deb_cv1,Bioinformatics,Biocontainer,The subread-data package,https//hub.docker.com/r/biocontainers/subread-data
snpsplit,ctr-0.3.4--pl5.22.0_0,Bioinformatics,Biocontainer,The snpsplit package,https//quay.io/repository/biocontainers/snpsplit
snpsplit,ctr-0.3.4--1,Bioinformatics,Biocontainer,The snpsplit package,https//quay.io/repository/biocontainers/snpsplit
snpsplit,ctr-0.3.3--pl5.22.0_0,Bioinformatics,Biocontainer,The snpsplit package,https//quay.io/repository/biocontainers/snpsplit
snpsplit,ctr-0.3.3--1,Bioinformatics,Biocontainer,The snpsplit package,https//quay.io/repository/biocontainers/snpsplit
xdg,ctr-1.0.5--py35_0,Bioinformatics,Biocontainer,The xdg package,https//quay.io/repository/biocontainers/xdg
xdg,ctr-1.0.5--py36_0,Bioinformatics,Biocontainer,The xdg package,https//quay.io/repository/biocontainers/xdg
xdg,ctr-1.0.5--py27_0,Bioinformatics,Biocontainer,The xdg package,https//quay.io/repository/biocontainers/xdg
r-quorts,ctr-1.3.0--0,Bioinformatics,Biocontainer,The r-quorts package,https//quay.io/repository/biocontainers/r-quorts
r-quorts,ctr-1.3.0--r341_1,Bioinformatics,Biocontainer,The r-quorts package,https//quay.io/repository/biocontainers/r-quorts
biobb_io,ctr-0.1.3--py_0,Bioinformatics,Biocontainer,The biobb_io package,https//quay.io/repository/biocontainers/biobb_io
biobb_io,ctr-0.0.6--py_0,Bioinformatics,Biocontainer,The biobb_io package,https//quay.io/repository/biocontainers/biobb_io
biobb_io,ctr-0.0.8--py_0,Bioinformatics,Biocontainer,The biobb_io package,https//quay.io/repository/biocontainers/biobb_io
biobb_io,ctr-0.1.1--py_0,Bioinformatics,Biocontainer,The biobb_io package,https//quay.io/repository/biocontainers/biobb_io
biobb_io,ctr-0.0.5--py_2,Bioinformatics,Biocontainer,The biobb_io package,https//quay.io/repository/biocontainers/biobb_io
biobb_io,ctr-0.0.5--py_0,Bioinformatics,Biocontainer,The biobb_io package,https//quay.io/repository/biocontainers/biobb_io
biobb_io,ctr-0.0.3--py_0,Bioinformatics,Biocontainer,The biobb_io package,https//quay.io/repository/biocontainers/biobb_io
biobb_io,ctr-0.1.0--py_0,Bioinformatics,Biocontainer,The biobb_io package,https//quay.io/repository/biocontainers/biobb_io
jbrowse,ctr-1.16.1--pl526h2d50403_2,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-1.15.0--0,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-1.16.1--pl526h2d50403_3,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-1.16.1--pl526h2d50403_1,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-1.16.1--pl526h2d50403_4,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-1.16.1--0,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-1.12.3--pl5.22.0_0,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-v1.11.6_cv1,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//hub.docker.com/r/biocontainers/jbrowse
jbrowse,ctr-v1.11.6_cv2,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//hub.docker.com/r/biocontainers/jbrowse
jbrowse,ctr-1.15.4--0,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-1.12.5--pl5.22.0_0,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-1.12.5--2,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-1.15.1--0,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-1.16.2--pl526h6bb024c_5,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-1.16.2--pl526h6bb024c_4,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-1.12.1--2,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-1.12.1--3,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-1.12.1--1,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
jbrowse,ctr-1.12.1--0,Genome visualisation,Genomics,"Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.",https//quay.io/repository/biocontainers/jbrowse
vargeno,ctr-1.0.3--h2d50403_0,Bioinformatics,Biocontainer,The vargeno package,https//quay.io/repository/biocontainers/vargeno
spectra-cluster-cli,ctr-vv1.0-beta_cv2,Bioinformatics,Biocontainer,The spectra-cluster-cli package,https//hub.docker.com/r/biocontainers/spectra-cluster-cli
spectra-cluster-cli,ctr-vv1.0-beta_cv3,Bioinformatics,Biocontainer,The spectra-cluster-cli package,https//hub.docker.com/r/biocontainers/spectra-cluster-cli
spectra-cluster-cli,ctr-1.1.2--0,Bioinformatics,Biocontainer,The spectra-cluster-cli package,https//quay.io/repository/biocontainers/spectra-cluster-cli
spectra-cluster-cli,ctr-vv1.0-beta_cv1,Bioinformatics,Biocontainer,The spectra-cluster-cli package,https//hub.docker.com/r/biocontainers/spectra-cluster-cli
spectra-cluster-cli,ctr-1.0,Bioinformatics,Biocontainer,The spectra-cluster-cli package,https//hub.docker.com/r/biocontainers/spectra-cluster-cli
spectra-cluster-cli,ctr-1.0.1--py35_0,Bioinformatics,Biocontainer,The spectra-cluster-cli package,https//quay.io/repository/biocontainers/spectra-cluster-cli
spectra-cluster-cli,ctr-vv1.1.2_cv3,Bioinformatics,Biocontainer,The spectra-cluster-cli package,https//hub.docker.com/r/biocontainers/spectra-cluster-cli
spectra-cluster-cli,ctr-vv1.1.2_cv2,Bioinformatics,Biocontainer,The spectra-cluster-cli package,https//hub.docker.com/r/biocontainers/spectra-cluster-cli
spectra-cluster-cli,ctr-vv1.1.2_cv1,Bioinformatics,Biocontainer,The spectra-cluster-cli package,https//hub.docker.com/r/biocontainers/spectra-cluster-cli
ucsc-dbsnoop,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-dbsnoop package,https//quay.io/repository/biocontainers/ucsc-dbsnoop
ucsc-dbsnoop,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-dbsnoop package,https//quay.io/repository/biocontainers/ucsc-dbsnoop
ucsc-dbsnoop,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-dbsnoop package,https//quay.io/repository/biocontainers/ucsc-dbsnoop
ucsc-dbsnoop,ctr-332--0,Bioinformatics,Biocontainer,The ucsc-dbsnoop package,https//quay.io/repository/biocontainers/ucsc-dbsnoop
ruby-rgfa,ctr-v1.3.1-1-deb_cv1,Bioinformatics,Biocontainer,The ruby-rgfa package,https//hub.docker.com/r/biocontainers/ruby-rgfa
oncofuse,ctr-1.1.0--2,Bioinformatics,Biocontainer,The oncofuse package,https//quay.io/repository/biocontainers/oncofuse
oncofuse,ctr-1.1.1--0,Bioinformatics,Biocontainer,The oncofuse package,https//quay.io/repository/biocontainers/oncofuse
oncofuse,ctr-1.1.1--1,Bioinformatics,Biocontainer,The oncofuse package,https//quay.io/repository/biocontainers/oncofuse
staden-io-lib-utils,ctr-v1.14.8-2-deb_cv1,Bioinformatics,Biocontainer,The staden-io-lib-utils package,https//hub.docker.com/r/biocontainers/staden-io-lib-utils
ucsc-catdir,ctr-366--h5eb252a_0,Bioinformatics,Biocontainer,The ucsc-catdir package,https//quay.io/repository/biocontainers/ucsc-catdir
ucsc-catdir,ctr-357--0,Bioinformatics,Biocontainer,The ucsc-catdir package,https//quay.io/repository/biocontainers/ucsc-catdir
ucsc-catdir,ctr-357--1,Bioinformatics,Biocontainer,The ucsc-catdir package,https//quay.io/repository/biocontainers/ucsc-catdir
ucsc-catdir,ctr-332--0,Bioinformatics,Biocontainer,The ucsc-catdir package,https//quay.io/repository/biocontainers/ucsc-catdir
r-gsalib,ctr-2.1--r3.4.1_0,Bioinformatics,Biocontainer,The r-gsalib package,https//quay.io/repository/biocontainers/r-gsalib
r-gsalib,ctr-2.1--r3.2.2_0,Bioinformatics,Biocontainer,The r-gsalib package,https//quay.io/repository/biocontainers/r-gsalib
r-gsalib,ctr-2.1--r3.3.2_0,Bioinformatics,Biocontainer,The r-gsalib package,https//quay.io/repository/biocontainers/r-gsalib
mygene,ctr-3.0.0--py27_0,Data retrieval,Bioinformatics,This package provides simple-to-use REST web services to query/retrieve gene annotation data.,https//quay.io/repository/biocontainers/mygene
mygene,ctr-3.0.0--py_2,Data retrieval,Bioinformatics,This package provides simple-to-use REST web services to query/retrieve gene annotation data.,https//quay.io/repository/biocontainers/mygene
mygene,ctr-2.2.0--py35_0,Data retrieval,Bioinformatics,This package provides simple-to-use REST web services to query/retrieve gene annotation data.,https//quay.io/repository/biocontainers/mygene
mygene,ctr-3.0.0--py36_0,Data retrieval,Bioinformatics,This package provides simple-to-use REST web services to query/retrieve gene annotation data.,https//quay.io/repository/biocontainers/mygene
mygene,ctr-3.0.0--py34_0,Data retrieval,Bioinformatics,This package provides simple-to-use REST web services to query/retrieve gene annotation data.,https//quay.io/repository/biocontainers/mygene
mygene,ctr-3.0.0--py35_0,Data retrieval,Bioinformatics,This package provides simple-to-use REST web services to query/retrieve gene annotation data.,https//quay.io/repository/biocontainers/mygene
mygene,ctr-3.1.0--py_0,Data retrieval,Bioinformatics,This package provides simple-to-use REST web services to query/retrieve gene annotation data.,https//quay.io/repository/biocontainers/mygene
seroba,ctr-1.0.0--py35_0,Bioinformatics,Biocontainer,The seroba package,https//quay.io/repository/biocontainers/seroba
seroba,ctr-1.0.0--py35_1,Bioinformatics,Biocontainer,The seroba package,https//quay.io/repository/biocontainers/seroba
seroba,ctr-1.0.0--py36_1,Bioinformatics,Biocontainer,The seroba package,https//quay.io/repository/biocontainers/seroba
seroba,ctr-1.0.0--py36_0,Bioinformatics,Biocontainer,The seroba package,https//quay.io/repository/biocontainers/seroba
expansionhunter,ctr-2.0.8--hf66f9d2_1,Bioinformatics,Biocontainer,The expansionhunter package,https//quay.io/repository/biocontainers/expansionhunter
expansionhunter,ctr-2.0.6--0,Bioinformatics,Biocontainer,The expansionhunter package,https//quay.io/repository/biocontainers/expansionhunter
expansionhunter,ctr-2.0.8--0,Bioinformatics,Biocontainer,The expansionhunter package,https//quay.io/repository/biocontainers/expansionhunter
rnashapes,ctr-2.1.6--1,"Protein structure prediction ,  Analysis ,  Prediction and recognition","Structure prediction ,  RNA ,  Software engineering",Integration of tools for RNA abstract shape analysis.,https//quay.io/repository/biocontainers/rnashapes
rnashapes,ctr-2.1.6--0,"Protein structure prediction ,  Analysis ,  Prediction and recognition","Structure prediction ,  RNA ,  Software engineering",Integration of tools for RNA abstract shape analysis.,https//quay.io/repository/biocontainers/rnashapes
rnashapes,ctr-3.3.0--pl5.22.0_0,"Protein structure prediction ,  Analysis ,  Prediction and recognition","Structure prediction ,  RNA ,  Software engineering",Integration of tools for RNA abstract shape analysis.,https//quay.io/repository/biocontainers/rnashapes
vcf2maf,ctr-1.6.16--pl5.22.0_0,Bioinformatics,Biocontainer,The vcf2maf package,https//quay.io/repository/biocontainers/vcf2maf
vcf2maf,ctr-1.6.8--0,Bioinformatics,Biocontainer,The vcf2maf package,https//quay.io/repository/biocontainers/vcf2maf
vcf2maf,ctr-1.6.16--pl526hdbffeaa_4,Bioinformatics,Biocontainer,The vcf2maf package,https//quay.io/repository/biocontainers/vcf2maf
vcf2maf,ctr-1.6.16--pl526h18118b2_3,Bioinformatics,Biocontainer,The vcf2maf package,https//quay.io/repository/biocontainers/vcf2maf
vcf2maf,ctr-1.6.15--pl5.22.0_0,Bioinformatics,Biocontainer,The vcf2maf package,https//quay.io/repository/biocontainers/vcf2maf
vcf2maf,ctr-1.6.15--pl5.22.0_1,Bioinformatics,Biocontainer,The vcf2maf package,https//quay.io/repository/biocontainers/vcf2maf
vcf2maf,ctr-1.6.14--pl5.22.0_0,Bioinformatics,Biocontainer,The vcf2maf package,https//quay.io/repository/biocontainers/vcf2maf
vcf2maf,ctr-1.6.12--0,Bioinformatics,Biocontainer,The vcf2maf package,https//quay.io/repository/biocontainers/vcf2maf
cyvcf2,ctr-0.6.5--py27_0,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.8.4--py36_0,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.8.4--py36_1,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.7.2--py27_1,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.8.4--py36_2,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.10.0--py27h355e19c_0,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.7.2--py27_0,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.8.4--py36h355e19c_4,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.8.4--py35_1,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.6.6a--py27_0,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.8.0--py27_0,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.8.4--py35_0,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.8.4--py35_2,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.8.4--py35h355e19c_3,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.8.4--py36h355e19c_3,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.8.4--py35h355e19c_4,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.7.2--py27h355e19c_2,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.7.2--py27h355e19c_3,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.6.5--py35_0,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.8.0--py36_0,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.7.2--py35h355e19c_2,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.6.6a--py34_0,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.8.4--py27h355e19c_4,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.2.8--py27_0,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.7.2--py35_1,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.7.2--py35_0,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.7.2--py35h355e19c_3,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
cyvcf2,ctr-0.7.2--py36h355e19c_2,Genetic variation analysis,"Sequence analysis ,  Genetic variation ,  Genotype and phenotype","Library and software package for fast parsing and querying of VCF and BCF files and illustrate its speed, simplicity and utility.",https//quay.io/repository/biocontainers/cyvcf2
